CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41171,안양시 만안구,0,내국인,318.42,684.43,1132.9,1517.46,1166.12,1045.47,1083.58,930.26,1056.53,1011.52,1031.33,637.74,385.06,315.93,518.18,1020.01,1082.74,990.39,776.57,771.85,764.45,1093.05,924.79,870.67,582.44,348.34,20220402
41171,안양시 만안구,0,외국인,0.0,1.68,15.19,23.68,28.86,37.14,25.35,10.17,17.03,25.41,23.64,8.48,1.68,0.0,5.05,11.88,20.32,38.88,28.8,11.82,11.83,13.54,30.47,16.89,8.42,6.75,20220402
41171,안양시 만안구,1,내국인,380.1,743.75,1291.26,1574.2,1274.61,1133.62,1201.31,1009.75,1183.79,1146.32,1156.62,683.98,411.37,376.06,538.08,1085.68,1157.45,1017.69,831.35,835.03,828.19,1181.57,1039.86,1020.33,691.1,391.55,20220402
41171,안양시 만안구,1,외국인,0.0,0.0,16.86,18.61,28.8,30.4,33.9,10.16,18.7,28.94,21.97,10.15,5.07,0.0,5.05,8.43,16.98,42.24,23.74,20.25,13.6,25.37,42.21,18.57,5.06,8.44,20220402
41171,안양시 만안구,2,내국인,350.82,676.33,1156.52,1523.17,1248.23,1035.95,1070.47,949.85,1167.01,1105.57,1115.0,665.84,413.06,348.34,506.46,1017.49,1072.08,943.05,770.83,775.6,771.19,1111.86,1036.2,967.61,660.34,405.62,20220402
41171,안양시 만안구,2,외국인,0.0,0.0,13.47,23.68,20.37,30.39,37.24,13.54,22.09,30.54,21.97,5.06,5.08,0.0,1.68,8.44,15.29,44.07,22.07,25.35,13.62,27.06,47.29,15.24,8.42,5.09,20220402
41171,안양시 만안구,3,내국인,352.91,650.32,1125.94,1415.58,1179.5,966.87,1045.47,966.19,1174.21,1061.47,1143.19,680.33,461.76,294.91,479.18,975.84,1015.97,983.72,726.62,801.23,745.96,1084.47,989.02,943.82,685.7,429.12,20220402
41171,안양시 만안구,3,외국인,0.0,1.71,8.43,16.95,27.22,28.67,33.85,11.84,20.41,32.33,25.36,10.11,8.46,0.0,1.68,6.75,18.6,47.3,27.06,21.95,13.62,21.98,52.33,13.52,5.06,5.07,20220402
41171,안양시 만안구,4,내국인,410.84,591.54,1068.38,1378.01,1158.25,951.73,1006.58,920.82,1133.43,1078.35,1235.23,700.72,449.49,326.27,498.58,903.01,1015.25,913.73,746.37,758.19,717.37,1049.77,992.72,974.86,696.22,418.73,20220402
41171,안양시 만안구,4,외국인,0.0,1.71,6.74,20.33,32.27,35.45,33.84,13.52,27.16,27.29,18.63,11.8,5.07,0.0,1.68,8.5,22.02,43.93,25.35,13.49,15.3,21.97,42.26,20.28,10.11,5.07,20220402
41171,안양시 만안구,5,내국인,460.07,560.23,1042.14,1337.7,1139.44,965.11,1085.31,929.79,1177.51,1162.86,1284.95,788.27,482.74,332.52,492.66,895.82,1012.72,896.23,788.16,773.13,764.52,1107.31,1095.14,1063.99,793.35,449.38,20220402
41171,안양시 만안구,5,외국인,0.0,1.71,8.46,23.67,27.25,42.27,32.28,27.04,25.49,35.69,27.09,16.9,8.43,0.0,1.68,8.51,22.08,35.47,18.61,16.87,18.72,23.72,42.27,22.0,13.49,10.13,20220402
41171,안양시 만안구,6,내국인,452.11,567.0,1046.2,1438.26,1259.19,1134.23,1174.35,1056.65,1397.23,1326.1,1489.54,906.94,509.23,379.92,531.72,875.3,1076.21,955.15,839.76,784.44,772.68,1212.37,1260.69,1275.97,853.16,416.75,20220402
41171,안양시 만안구,6,외국인,0.0,1.71,10.15,30.42,34.07,55.81,25.46,28.95,35.76,54.19,35.49,18.71,5.07,0.0,3.37,11.89,16.96,40.54,28.81,15.17,23.76,42.43,42.17,18.64,11.85,5.07,20220402
41171,안양시 만안구,7,내국인,454.88,597.55,1164.51,1626.22,1402.07,1199.6,1377.04,1247.4,1609.04,1497.82,1672.6,1039.94,597.09,402.03,529.35,932.95,1218.14,1018.12,920.73,893.69,926.43,1397.62,1434.78,1449.51,941.18,528.09,20220402
41171,안양시 만안구,7,외국인,0.0,1.71,10.11,27.11,37.37,60.87,35.54,35.68,28.95,64.3,33.82,28.81,6.78,1.68,3.37,8.51,25.43,49.02,30.47,15.17,22.09,47.72,55.78,15.17,8.42,6.72,20220402
41171,안양시 만안구,8,내국인,487.1,698.4,1361.56,1709.2,1591.57,1338.13,1502.03,1392.43,1890.21,1693.36,1900.08,1306.47,701.0,426.4,573.12,1002.31,1310.08,1192.81,1017.52,1070.39,1166.82,1650.27,1646.19,1662.48,1067.97,654.29,20220402
41171,안양시 만안구,8,외국인,1.69,0.0,10.11,37.35,42.37,66.05,30.65,42.37,30.57,62.7,47.34,25.41,8.46,3.36,1.68,11.88,30.63,49.07,35.64,13.51,33.99,57.73,57.62,22.0,21.92,8.41,20220402
41171,안양시 만안구,9,내국인,578.75,798.9,1449.5,1900.3,1752.52,1498.42,1756.05,1632.61,2263.72,1942.87,2140.76,1608.87,843.07,520.73,648.46,1172.98,1497.7,1338.31,1124.51,1277.25,1380.56,1902.3,1920.39,1894.84,1415.42,759.5,20220402
41171,안양시 만안구,9,외국인,3.37,0.0,18.56,49.32,59.29,72.78,35.54,50.94,39.02,56.01,49.01,28.75,13.53,1.68,1.68,15.25,37.34,50.75,45.9,21.99,40.68,54.43,49.18,37.28,27.0,8.41,20220402
41171,안양시 만안구,10,내국인,686.52,972.19,1639.74,1994.03,1866.26,1572.41,1906.06,1856.9,2499.0,2369.48,2302.83,1714.89,1118.04,638.39,724.88,1224.72,1687.36,1484.62,1281.9,1473.52,1476.42,2190.62,2144.8,2186.88,1549.71,882.89,20220402
41173,안양시 동안구,23,F,0.0,0.0,0.0,3.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250207
41171,안양시 만안구,10,외국인,3.37,5.05,20.25,57.73,66.05,77.75,40.7,52.49,42.49,49.13,72.71,37.25,13.56,1.68,0.0,30.54,45.9,64.27,78.05,37.22,44.04,52.81,57.63,44.23,20.24,8.41,20220402
41171,안양시 만안구,11,내국인,730.65,1069.35,1699.93,2148.03,1999.64,1768.24,2132.97,2030.41,2774.4,2537.52,2689.58,1887.9,1228.54,678.73,882.86,1386.75,1672.33,1578.06,1487.04,1620.42,1698.74,2515.35,2445.92,2606.89,1910.38,1000.49,20220402
41171,안양시 만안구,11,외국인,1.69,3.37,11.8,62.85,88.38,82.98,45.8,42.51,47.57,60.99,67.84,35.54,10.17,1.68,1.68,30.51,38.99,77.94,79.64,40.63,56.05,42.39,61.11,50.95,35.44,10.1,20220402
41171,안양시 만안구,12,내국인,815.57,1175.12,1877.47,2298.11,2075.17,1878.68,2234.64,2125.14,3145.83,2800.75,3197.11,2050.83,1280.91,860.13,952.26,1550.27,1893.35,1721.92,1514.02,1856.23,2012.55,2945.25,2795.49,2898.51,2146.51,1073.41,20220402
41171,안양시 만안구,12,외국인,1.69,0.0,21.92,67.89,96.96,90.01,69.61,57.73,52.68,78.03,66.07,42.3,13.55,1.68,0.0,32.15,52.59,71.04,102.05,42.24,73.03,49.25,72.89,54.4,27.03,13.48,20220402
41171,안양시 만안구,13,내국인,834.28,1130.0,1984.1,2449.87,2096.81,1962.53,2221.82,2167.26,3078.63,2898.85,3202.41,2191.99,1321.09,951.35,999.79,1662.55,1998.97,1772.42,1636.12,1959.62,2029.55,2916.92,2889.95,3042.63,2049.56,1118.44,20220402
41171,안양시 만안구,13,외국인,0.0,3.37,33.78,66.1,78.11,78.02,52.62,54.35,57.78,59.18,60.81,32.04,13.51,5.05,0.0,43.97,64.61,64.32,87.17,33.85,54.29,59.52,62.76,61.11,21.92,13.49,20220402
41171,안양시 만안구,14,내국인,954.63,1222.76,2090.2,2360.24,2094.43,1955.4,2211.64,2230.46,3072.7,2750.54,3121.25,2079.4,1231.39,1047.44,1006.07,1701.45,2007.92,1881.95,1643.15,1892.69,2107.53,2920.86,2766.75,3015.03,1931.14,1165.65,20220402
41171,안양시 만안구,14,외국인,0.0,5.05,35.45,71.2,81.48,76.18,55.96,42.41,49.24,45.73,59.45,33.8,16.95,1.68,0.0,43.99,59.42,76.03,72.95,47.4,49.26,68.14,59.27,57.73,16.83,11.79,20220402
41171,안양시 만안구,15,내국인,972.58,1272.89,2210.92,2505.32,2126.02,1824.14,2230.76,2263.84,3126.55,2823.43,2990.72,2083.42,1304.3,1096.39,1094.8,1858.45,2028.0,1957.8,1727.08,1859.06,1976.76,2861.38,2637.79,2871.43,1830.07,1109.21,20220402
41171,안양시 만안구,15,외국인,0.0,6.73,40.62,59.36,84.85,67.75,54.05,40.67,56.14,54.29,60.99,33.81,11.84,0.0,1.72,47.42,50.83,91.25,60.89,49.29,52.61,59.57,54.06,69.69,16.86,13.49,20220402
41171,안양시 만안구,16,내국인,978.78,1280.79,2180.52,2463.12,2091.32,1854.36,2252.51,2209.55,2986.22,2735.82,3028.92,2021.58,1198.41,1084.99,1040.39,1967.77,2005.06,1890.66,1724.37,1801.29,2009.61,2696.93,2475.97,2619.21,1727.13,962.85,20220402
41171,안양시 만안구,16,외국인,0.0,5.05,35.57,49.27,85.05,75.98,57.47,40.73,56.14,61.27,55.82,43.87,8.46,1.68,5.08,32.19,45.77,65.9,61.03,34.07,44.2,74.88,64.28,69.51,15.19,8.42,20220402
41171,안양시 만안구,17,내국인,957.34,1293.56,2333.07,2495.33,2151.16,1905.53,2260.51,2133.51,2848.89,2819.54,3003.78,1804.29,1010.88,982.5,1229.4,2028.47,2063.15,1810.65,1724.42,1851.94,1997.99,2670.09,2374.73,2422.92,1556.55,860.17,20220402
41171,안양시 만안구,17,외국인,0.0,1.68,28.66,42.43,83.11,72.67,49.13,32.18,54.18,49.18,59.29,47.38,5.09,1.68,0.0,38.8,67.66,62.6,61.09,35.64,68.05,69.61,87.86,69.63,13.46,6.73,20220402
41173,안양시 동안구,6,외국인,0.0,0.0,8.43,32.2,77.84,37.21,54.3,55.89,127.08,64.37,72.89,11.88,1.69,1.69,1.71,10.13,37.17,30.48,27.08,10.11,20.26,23.66,40.56,15.22,15.21,1.69,20220408
41173,안양시 동안구,7,내국인,803.53,1147.77,1520.44,1885.37,1846.36,1757.98,2151.83,2430.59,2529.51,2396.08,2193.84,1443.16,784.05,678.46,1049.34,1127.46,1551.5,1522.43,1560.1,1641.84,1846.95,2011.43,2002.37,1955.22,1259.95,683.57,20220408
41173,안양시 동안구,7,외국인,0.0,0.0,11.83,42.4,76.18,71.14,50.93,82.97,138.99,79.72,72.88,15.28,1.69,0.0,1.71,15.19,30.4,60.88,27.1,15.2,20.24,23.66,40.57,22.02,16.89,1.69,20220408
41173,안양시 동안구,8,내국인,1980.44,1739.08,1886.69,2367.37,2365.41,2238.24,2685.8,2874.2,2993.45,2757.61,2690.53,1731.49,956.47,1875.67,1331.32,1467.9,1746.55,1898.26,1995.48,2255.91,2343.99,2685.65,2608.25,2513.37,1558.93,856.54,20220408
41173,안양시 동안구,8,외국인,0.0,0.0,16.96,64.45,96.56,103.23,50.86,67.69,128.75,94.91,79.67,22.09,8.45,0.0,1.71,23.67,57.44,76.15,32.2,28.74,20.28,54.16,47.36,27.06,25.31,1.69,20220408
41173,안양시 동안구,9,내국인,2097.42,2028.66,2508.33,2791.0,2732.76,2617.65,3185.6,3346.7,3470.47,3168.66,3165.99,2094.2,1134.91,1861.79,1458.53,1857.63,1912.9,2206.16,2613.86,2806.76,2909.39,3345.14,3163.28,3260.03,2031.58,1042.6,20220408
41173,안양시 동안구,9,외국인,0.0,0.0,18.64,69.44,103.37,120.14,72.87,69.45,144.01,89.87,71.16,23.77,8.49,0.0,0.0,27.03,60.81,82.94,54.14,43.94,25.33,74.46,65.95,30.45,25.38,6.75,20220408
41173,안양시 동안구,10,내국인,2026.67,2200.65,3114.67,3074.74,2974.3,2873.34,3331.26,3508.22,3605.01,3446.03,3454.25,2255.9,1271.44,1912.83,1580.29,2040.52,2146.96,2578.15,2959.32,3190.78,3396.76,3917.46,3625.2,3646.96,2374.02,1229.65,20220408
41173,안양시 동안구,10,외국인,0.0,0.0,32.18,82.93,120.23,106.59,60.96,67.73,132.02,94.87,67.75,22.04,3.39,0.0,0.0,28.67,66.01,82.98,69.29,54.12,30.41,76.18,70.97,45.6,23.74,6.75,20220408
41173,안양시 동안구,11,내국인,2028.89,2279.07,3418.4,3495.15,3393.17,3272.07,3716.96,3952.08,4330.92,3847.1,3664.4,2376.77,1207.66,2015.82,1695.99,2232.25,2558.45,2939.45,3077.86,3715.16,3808.12,4363.28,3988.34,4108.15,2531.15,1367.35,20220408
41173,안양시 동안구,11,외국인,0.0,0.0,35.53,86.32,126.94,116.67,84.71,96.52,167.63,118.44,91.41,22.07,11.89,0.0,0.0,37.11,89.62,98.07,72.65,54.08,43.91,74.55,93.0,52.37,32.18,5.07,20220408
41173,안양시 동안구,12,내국인,2019.58,2600.5,3794.53,3883.01,3962.59,3509.46,4005.77,4371.62,4540.3,3957.86,3713.94,2332.51,1238.13,2115.7,2003.6,2795.89,3180.21,3389.81,3420.03,4043.4,4194.81,4788.01,4016.41,4141.97,2526.19,1283.68,20220408
41173,안양시 동안구,12,외국인,0.0,0.0,49.08,81.22,137.03,131.99,93.13,91.39,135.49,96.62,98.24,23.73,11.91,0.0,0.0,43.9,104.83,115.01,72.7,52.47,38.88,84.56,101.46,62.46,27.06,5.07,20220408
41173,안양시 동안구,13,내국인,2214.6,2692.51,3746.35,3453.77,3437.13,3168.88,3435.94,3957.05,4032.04,3612.7,3494.37,2368.5,1272.98,2213.79,2013.76,2707.97,2752.96,3122.14,3163.05,3779.86,3871.27,4535.36,3937.02,3967.82,2489.41,1301.64,20220408
41173,안양시 동안구,13,외국인,1.68,0.0,33.8,79.58,109.96,116.7,74.55,69.37,120.3,103.32,89.77,23.69,16.97,0.0,0.0,42.25,91.34,113.25,69.39,44.11,28.75,84.62,92.96,62.48,37.2,3.39,20220408
41173,안양시 동안구,14,내국인,2326.16,2683.52,3690.14,3321.55,3374.36,2976.3,3467.05,3769.89,3928.29,3432.67,3449.44,2418.99,1212.07,2196.94,2052.07,2768.24,2657.53,2985.67,3241.51,3547.85,3805.18,4612.28,3977.04,4190.35,2574.69,1412.78,20220408
41173,안양시 동안구,23,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250207
41173,안양시 동안구,14,외국인,1.68,0.0,40.57,89.64,93.07,126.9,84.72,82.9,132.13,83.03,83.11,20.33,13.6,0.0,0.0,32.05,96.4,84.55,64.27,45.72,35.52,81.25,89.52,54.01,42.23,6.76,20220408
41173,안양시 동안구,15,내국인,2755.12,2786.42,3844.88,3414.3,3326.3,2997.92,3427.44,3614.1,3996.11,3401.48,3449.33,2462.72,1200.81,2780.2,2203.89,2872.89,2688.9,3033.44,3160.55,3541.15,3769.62,4481.63,4014.96,4140.81,2509.83,1406.2,20220408
41173,안양시 동안구,15,외국인,1.68,0.0,37.18,87.99,98.12,118.36,64.45,69.38,110.07,77.94,76.27,23.76,13.54,0.0,0.0,54.09,89.66,99.7,71.01,44.06,38.9,72.78,94.59,35.46,30.42,5.09,20220408
41173,안양시 동안구,16,내국인,2657.73,3086.83,4102.01,3359.85,3376.03,3081.74,3495.38,3497.77,3946.88,3392.2,3313.49,2297.55,1161.79,2732.57,2682.19,2885.48,2677.04,3080.66,3242.3,3451.8,3691.03,4363.88,3892.38,3845.95,2300.52,1236.3,20220408
41173,안양시 동안구,16,외국인,1.69,0.0,20.27,67.73,96.47,111.64,57.64,52.5,77.89,71.2,59.41,11.87,10.13,0.0,0.0,40.55,82.87,82.85,60.86,42.39,27.01,67.67,62.52,20.25,23.63,3.39,20220408
41173,안양시 동안구,17,내국인,3162.75,3396.64,4170.8,3343.76,3309.32,3060.62,3401.2,3496.29,3793.14,3503.35,3150.77,2106.18,1138.41,3144.52,3122.24,2971.09,2896.15,2991.17,3199.06,3439.72,3777.95,4217.8,3646.16,3387.27,2001.59,1048.3,20220408
41173,안양시 동안구,17,외국인,1.69,0.0,25.37,69.42,93.05,96.32,32.13,30.49,35.51,35.53,33.9,6.73,11.83,1.68,0.0,35.48,76.09,87.96,42.23,28.77,26.99,62.59,47.26,21.97,21.94,5.07,20220408
41173,안양시 동안구,18,내국인,3270.41,3957.12,4620.11,3681.33,3641.95,3001.52,3549.56,3741.84,3943.02,3615.81,3017.02,2020.72,1050.02,3114.91,3741.92,3382.66,3232.45,3277.21,3291.21,3593.62,3925.14,4358.34,3492.5,3069.34,1814.31,913.77,20220408
41173,안양시 동안구,18,외국인,0.0,0.0,25.37,35.59,82.88,87.82,32.04,20.27,25.36,32.17,25.44,3.37,8.47,0.0,1.7,42.15,89.5,72.74,47.23,25.42,28.71,42.27,45.62,32.16,18.64,6.77,20220408
41173,안양시 동안구,19,내국인,3229.33,4190.27,4832.56,4138.99,3907.61,3309.99,3579.51,3795.69,4186.23,3614.4,3099.23,1932.51,956.03,3046.17,4053.2,3564.57,3760.1,3577.31,3164.16,3518.15,3928.16,4242.37,3332.54,2930.79,1586.2,865.59,20220408
41173,안양시 동안구,19,외국인,0.0,0.0,28.82,54.22,69.34,54.08,26.98,8.46,27.05,22.03,20.37,5.05,6.77,0.0,1.7,45.59,82.8,67.57,45.58,37.18,23.67,25.32,38.85,35.48,11.81,6.77,20220408
41173,안양시 동안구,20,내국인,2770.67,4225.27,4884.77,4363.25,4114.14,3390.37,3606.02,3767.92,4264.5,3389.69,2979.29,1771.63,902.44,2650.84,3988.51,3558.36,3856.81,3561.63,2949.59,3267.99,3683.2,3964.48,3000.86,2478.66,1377.16,760.47,20220408
41173,안양시 동안구,20,외국인,0.0,0.0,22.03,33.94,69.32,45.61,21.94,20.31,37.21,18.63,13.58,3.39,3.37,0.0,1.7,27.08,84.54,69.29,35.52,25.45,23.61,25.35,40.53,23.69,18.57,5.07,20220408
41173,안양시 동안구,21,내국인,2369.4,3906.04,4636.62,4348.62,3945.5,3175.56,3294.25,3522.01,3914.12,3067.68,2668.58,1679.89,811.5,2030.1,3552.75,3451.04,3636.46,3102.43,2609.49,2951.94,3296.52,3425.54,2540.72,2192.59,1227.15,634.47,20220408
41173,안양시 동안구,21,외국인,0.0,0.0,33.89,30.53,60.89,38.88,27.05,15.21,20.31,22.01,15.26,6.78,1.69,0.0,1.7,25.43,70.95,65.96,38.93,23.72,16.93,21.94,38.89,28.66,15.2,5.07,20220408
41173,안양시 동안구,22,내국인,1664.12,3080.33,4270.91,3936.92,3442.35,2711.0,2833.45,3181.48,3400.77,2620.96,2220.71,1345.88,764.03,1419.75,2683.01,3001.96,3095.41,2618.45,2269.33,2559.56,2689.96,2793.12,2172.67,1877.62,1075.44,580.91,20220408
41173,안양시 동안구,22,외국인,0.0,0.0,22.01,37.27,64.37,49.07,42.26,20.32,27.09,15.32,13.55,6.77,1.69,0.0,1.7,30.54,65.94,67.68,32.13,21.96,21.99,21.99,32.14,21.93,22.0,3.37,20220408
41173,안양시 동안구,23,내국인,982.09,1961.42,3247.08,2976.85,2743.99,2079.35,2204.88,2382.51,2629.97,1950.43,1745.71,1106.52,552.71,896.05,1497.17,2232.3,2313.5,2098.08,1769.14,1953.56,2013.06,2113.5,1678.34,1464.85,877.2,481.29,20220408
41173,안양시 동안구,23,외국인,0.0,0.0,16.92,30.45,45.73,35.51,28.69,13.57,23.67,13.6,16.93,5.09,1.69,0.0,0.0,25.44,48.99,57.54,30.44,18.56,18.55,18.6,33.82,18.59,18.57,1.69,20220408
41171,안양시 만안구,0,내국인,305.18,652.48,1180.75,1616.37,1265.53,1135.28,1198.17,987.92,1075.83,1080.54,1027.14,692.63,395.06,314.92,437.34,914.43,1109.45,941.76,756.7,887.53,787.62,1136.73,955.06,822.78,513.44,344.15,20220409
41171,안양시 만안구,0,외국인,0.0,0.0,8.45,20.24,30.39,42.29,28.72,16.94,16.92,15.22,11.86,10.22,3.39,0.0,1.68,21.9,18.66,42.36,25.38,25.44,11.89,8.46,35.59,21.92,11.78,8.47,20220409
41171,안양시 만안구,1,내국인,365.54,678.74,1167.0,1646.94,1337.09,1193.22,1179.55,978.48,1272.21,1173.37,1141.01,784.22,432.11,360.31,465.1,960.21,1139.77,1027.31,811.69,899.86,824.9,1198.84,1128.67,975.56,619.72,386.84,20220409
41171,안양시 만안구,1,외국인,0.0,0.0,11.81,18.56,32.09,49.07,30.43,22.0,16.95,23.76,25.35,6.77,5.09,0.0,3.37,25.27,25.44,49.09,32.11,20.41,15.22,11.97,45.71,28.64,15.15,6.78,20220409
41171,안양시 만안구,2,내국인,344.66,660.36,1106.4,1575.41,1260.76,1089.46,1112.65,940.34,1228.2,1126.77,1061.38,784.44,408.71,373.83,475.29,945.77,1083.18,941.38,783.76,829.15,761.09,1060.0,1029.21,890.04,610.32,415.0,20220409
41171,안양시 만안구,2,외국인,0.0,0.0,18.54,20.24,28.75,50.75,33.78,20.3,18.63,30.53,20.3,8.49,3.4,0.0,3.37,28.63,22.02,35.57,27.07,17.03,18.6,15.26,44.05,25.26,16.83,8.47,20220409
41171,안양시 만안구,3,내국인,394.27,647.92,1014.08,1420.12,1207.24,1040.63,1058.08,895.08,1095.57,1051.91,1068.88,764.01,428.92,388.51,511.29,900.47,1079.14,879.96,755.43,801.82,769.63,1074.38,981.39,932.86,596.84,362.64,20220409
41171,안양시 만안구,3,외국인,0.0,0.0,11.8,20.24,35.51,49.04,33.78,15.25,18.66,25.49,18.61,6.73,1.71,0.0,1.68,33.69,20.33,37.25,27.1,15.31,13.54,17.03,40.64,26.95,18.51,6.78,20220409
41173,안양시 동안구,5,외국인,1.68,0.0,13.54,18.59,49.1,37.29,20.28,25.41,35.56,27.13,44.08,3.37,3.38,0.0,0.0,11.83,21.99,28.76,10.19,8.45,18.67,11.89,11.88,5.08,10.14,1.7,20220415
41173,안양시 동안구,6,내국인,786.45,903.73,1318.17,1568.7,1633.88,1609.31,1751.98,1922.15,2272.05,1949.29,1972.9,1205.82,636.28,691.57,819.83,1227.72,1331.67,1395.18,1304.77,1568.36,1779.93,1901.76,1732.52,1709.23,1089.87,669.53,20220415
41173,안양시 동안구,6,외국인,1.68,0.0,16.91,22.05,72.8,67.67,40.7,54.18,120.32,66.12,67.77,11.88,6.77,0.0,0.0,11.82,30.44,35.53,8.49,10.13,13.56,18.63,25.4,10.15,10.16,1.7,20220415
41173,안양시 동안구,7,내국인,830.62,1162.78,1625.51,1856.45,1958.52,1962.57,2163.97,2236.94,2617.78,2390.66,2361.46,1494.66,847.9,729.36,938.55,1309.12,1475.61,1552.32,1590.92,1878.45,1993.32,2279.3,2020.29,2064.57,1380.95,780.08,20220415
41173,안양시 동안구,7,외국인,1.68,1.69,20.25,23.75,79.64,74.41,49.2,64.42,145.85,83.06,71.23,11.89,6.76,1.69,0.0,20.26,33.81,50.75,23.72,13.51,23.69,30.48,28.77,15.2,13.52,3.38,20220415
41173,안양시 동안구,8,내국인,1953.05,1853.93,2088.89,2390.81,2484.52,2399.31,2673.43,2783.58,3082.33,2776.31,2769.91,1718.21,950.05,1900.52,1391.56,1595.7,1738.86,1890.4,1962.78,2343.4,2421.08,2771.12,2576.48,2666.91,1746.75,920.69,20220415
41173,안양시 동안구,8,외국인,0.0,3.37,23.62,42.39,94.86,96.45,62.73,71.19,140.66,76.24,67.82,13.6,11.82,3.38,0.0,16.88,40.57,57.46,32.14,30.47,42.35,40.66,50.82,32.11,25.42,5.07,20220415
41173,안양시 동안구,9,내국인,1965.29,2179.15,2664.43,2750.83,2824.94,2685.64,3166.44,3325.61,3538.33,3217.69,3265.68,2112.37,1129.17,1874.04,1601.78,1914.6,2016.64,2416.99,2571.13,2890.92,2972.77,3417.08,3156.88,3293.32,2161.28,1134.71,20220415
41173,안양시 동안구,9,외국인,0.0,1.69,21.95,47.46,120.28,87.95,62.65,71.15,155.91,79.55,81.33,13.6,10.17,3.4,0.0,28.71,52.4,64.27,54.07,38.9,42.35,37.27,50.82,37.14,22.05,6.76,20220415
41173,안양시 동안구,10,내국인,2019.73,2453.96,3247.03,3063.71,3157.42,3050.95,3345.96,3450.14,3976.58,3544.98,3424.29,2330.3,1357.88,1871.84,1834.5,2235.78,2186.61,2701.79,3055.81,3311.49,3516.08,4086.93,3718.92,3760.47,2473.56,1344.64,20220415
41173,안양시 동안구,10,외국인,0.0,1.69,33.78,66.12,118.64,84.57,62.63,72.87,154.14,79.65,83.1,11.89,15.21,1.71,0.0,37.14,86.2,86.23,49.0,40.61,45.67,32.2,47.39,42.21,23.74,8.48,20220415
41173,안양시 동안구,11,내국인,2010.64,2554.07,3514.55,3496.97,3616.98,3434.18,3798.05,3956.7,4530.95,3787.22,3841.29,2535.01,1303.8,1905.52,1896.17,2533.15,2737.21,3073.0,3302.92,3757.35,3883.61,4452.41,4064.62,4000.41,2607.62,1407.76,20220415
41173,안양시 동안구,11,외국인,0.0,0.0,55.76,81.35,138.83,109.93,89.8,93.13,189.7,86.42,106.68,22.09,13.54,1.71,0.0,32.07,76.01,103.12,60.83,45.65,43.96,45.74,59.09,45.54,28.79,10.16,20220415
41173,안양시 동안구,12,내국인,2027.97,2956.3,3926.02,4063.3,4103.14,3732.02,4140.64,4147.08,4779.0,4033.6,3914.44,2465.98,1310.83,1975.86,2125.02,2846.31,3199.34,3595.98,3519.82,4108.2,4278.07,4817.45,4272.8,4222.91,2631.83,1451.47,20220415
41173,안양시 동안구,12,외국인,0.0,1.69,50.7,84.57,155.72,123.63,76.17,72.84,144.02,74.55,89.88,8.51,11.85,1.71,0.0,35.42,87.85,115.06,79.4,49.02,32.13,49.05,64.18,45.55,28.8,8.48,20220415
41173,안양시 동안구,13,내국인,2124.3,2928.05,4009.79,3650.17,3630.15,3504.18,3758.63,3828.98,4299.95,3793.62,3585.26,2359.66,1301.88,2165.05,2256.42,2913.78,2876.1,3308.33,3282.85,3836.2,4128.73,4660.11,4153.25,4184.73,2686.9,1547.77,20220415
41173,안양시 동안구,13,외국인,1.68,0.0,47.3,67.72,147.32,126.92,79.55,67.75,140.7,69.46,88.13,16.96,13.55,1.71,0.0,30.36,84.51,93.07,59.13,60.91,43.98,54.16,64.28,38.8,23.73,11.86,20220415
41173,안양시 동안구,14,내국인,2338.75,2864.82,4157.24,3438.79,3441.13,3202.67,3674.74,3782.19,4160.92,3701.32,3680.9,2351.24,1266.37,2159.03,2255.15,2984.71,2697.24,3161.99,3299.64,3761.13,3929.0,4523.83,4091.26,4185.2,2634.76,1534.84,20220415
41173,안양시 동안구,14,외국인,1.68,1.69,38.88,91.38,125.42,120.11,83.01,71.11,113.51,69.46,86.48,16.96,13.54,1.71,0.0,37.1,67.6,82.81,45.59,65.92,40.63,50.76,64.2,50.58,23.73,11.85,20220415
41173,안양시 동안구,15,내국인,2691.12,2957.02,4161.23,3607.25,3441.06,3248.09,3637.53,3748.99,4136.55,3712.96,3564.02,2454.56,1199.59,2728.99,2401.12,3030.9,2854.27,3293.67,3250.02,3786.06,3857.41,4617.28,4146.83,4091.4,2545.12,1474.58,20220415
